,catchment3,catchment4,catchment5,catchment6,catchment_1,catchment_2
16617,[0.0092016],[0.],[0.00540346],[0.0054553],[0.00607997],[0.00942538]
16618,[0.01128643],[0.],[0.00662774],[0.00669082],[0.00745805],[0.01156118]
16619,[0.01106784],[0.],[0.00649987],[0.00656208],[0.00731376],[0.01133741]
16620,[0.01083283],[0.],[0.00636163],[0.00642211],[0.00715824],[0.01109635]
16621,[0.01053302],[0.],[0.00618538],[0.00624413],[0.00695952],[0.01078877]
16622,[0.01027901],[0.],[0.0060359],[0.00609379],[0.00679277],[0.0105287]
16623,[0.0100103],[0.],[0.00587866],[0.00593482],[0.00661478],[0.01025395]
16624,[0.00982886],[0.],[0.00577152],[0.00582682],[0.00649469],[0.01006819]
16625,[0.00957744],[0.],[0.00562464],[0.00567821],[0.0063288],[0.00981072]
16626,[0.00932083],[0.],[0.00547344],[0.00552528],[0.00615859],[0.00954634]
16627,[0.00918346],[0.],[0.00539309],[0.00544406],[0.00606787],[0.00940637]
16628,[0.00872899],[0.],[0.00512611],[0.0051745],[0.00576806],[0.00894154]
16629,[0.00853632],[0.],[0.00501293],[0.00506045],[0.00564106],[0.00874454]
16630,[0.00837907],[0.],[0.00492048],[0.00496714],[0.00553651],[0.00858298]
16631,[0.00821923],[0.],[0.0048263],[0.0048721],[0.0054311],[0.00841882]
16632,[0.00801101],[0.],[0.00470448],[0.00474854],[0.00529286],[0.00820454]
16633,[0.00785117],[0.],[0.0046103],[0.00465437],[0.00518746],[0.00804125]
16634,[0.00759888],[0.],[0.00446256],[0.0045049],[0.00502157],[0.00778378]
16635,[0.0074736],[0.],[0.00438912],[0.00443146],[0.00493862],[0.0076559]
16636,[0.0073561],[0.],[0.00432],[0.00436061],[0.00486086],[0.00753494]
16637,[0.0071617],[0.],[0.00420509],[0.0042457],[0.00473213],[0.00733536]
16638,[0.00698976],[0.],[0.00410486],[0.00414374],[0.00461894],[0.00716083]
16639,[0.00689818],[0.],[0.0040513],[0.00408931],[0.00455846],[0.00706579]
16640,[0.00687917],[0.],[0.00404006],[0.00407808],[0.0045455],[0.00704678]
16641,[0.00675821],[0.],[0.00396835],[0.00400723],[0.00446602],[0.00692323]
16642,[0.00659146],[0.],[0.00387072],[0.00390701],[0.00435542],[0.0067513]
16643,[0.00647741],[0.],[0.00380419],[0.00383962],[0.00428026],[0.00663552]
16644,[0.00636509],[0.],[0.00373766],[0.00377309],[0.00420595],[0.00651974]
16645,[0.00628992],[0.],[0.0036936],[0.00372902],[0.0041567],[0.00644285]
16646,[0.00615859],[0.],[0.0036167],[0.0036504],[0.00406944],[0.00630806]
16647,[0.00610416],[0.],[0.00358474],[0.00361843],[0.00403315],[0.00625277]
16648,[0.00480557],[0.],[0.00282182],[0.00284861],[0.00317606],[0.00492221]
16649,[0.00476842],[0.],[0.00280022],[0.00282701],[0.00315101],[0.00488419]
16650,[0.00465523],[0.],[0.00273283],[0.00275962],[0.00307584],[0.00476842]
16651,[0.00460339],[0.],[0.00270346],[0.00272851],[0.00304214],[0.00471571]
16652,[0.00449539],[0.],[0.00263952],[0.00266458],[0.00297043],[0.00460512]
16653,[0.00447898],[0.],[0.00263002],[0.00265507],[0.0029592],[0.00458784]
16654,[0.00439603],[0.],[0.00258163],[0.00260669],[0.00290477],[0.00450317]
16655,[0.00434419],[0.],[0.00255053],[0.00257558],[0.00287021],[0.0044496]
16656,[0.00429149],[0.],[0.00252029],[0.00254448],[0.00283565],[0.00439603]
16657,[0.00425606],[0.],[0.00249955],[0.00252288],[0.00281318],[0.00436061]
16658,[0.00419213],[0.],[0.0024624],[0.00248486],[0.00277085],[0.00429494]
16659,[0.00416966],[0.],[0.00244858],[0.0024719],[0.0027553],[0.00427162]
16660,[0.00403661],[0.],[0.00236995],[0.00239242],[0.00266717],[0.00413424]
16661,[0.00399859],[0.],[0.00234835],[0.00237082],[0.00264211],[0.00409709]
16662,[0.00398736],[0.],[0.00234144],[0.0023639],[0.0026352],[0.00408413]
16663,[0.00397181],[0.],[0.0023328],[0.0023544],[0.00262483],[0.00406858]
16664,[0.00391824],[0.],[0.0023017],[0.0023233],[0.00258941],[0.00401414]
16665,[0.00390874],[0.],[0.00229565],[0.00231725],[0.0025825],[0.00400378]
16666,[0.00383702],[0.],[0.00225331],[0.00227491],[0.00253584],[0.00393034]
16667,[0.00378864],[0.],[0.0022248],[0.0022464],[0.00250301],[0.00388022]
16668,[0.00376877],[0.],[0.0022127],[0.00223344],[0.00249005],[0.00385949]
16669,[0.00370051],[0.],[0.00217296],[0.00219283],[0.00244512],[0.00379037]
16670,[0.00368237],[0.],[0.00216259],[0.00218333],[0.00243389],[0.00377222]
16671,[0.00366854],[0.],[0.00215395],[0.00217469],[0.00242438],[0.00375754]
16672,[0.00363139],[0.],[0.00213235],[0.00215309],[0.00240019],[0.00372038]
16673,[0.00358992],[0.],[0.00210816],[0.0021289],[0.00237254],[0.00367805]
16674,[0.00355018],[0.],[0.00208483],[0.00210384],[0.00234576],[0.00363571]
16675,[0.00354845],[0.],[0.00208397],[0.00210384],[0.0023449],[0.00363485]
16676,[0.00353376],[0.],[0.00207446],[0.00209434],[0.00233453],[0.0036193]
16677,[0.00349661],[0.],[0.00205373],[0.00207274],[0.00231034],[0.00358214]
16678,[0.00347414],[0.],[0.0020399],[0.00205978],[0.00229565],[0.00355882]
16679,[0.00546739],[0.],[0.00321062],[0.00324086],[0.00361325],[0.00560045]
16680,[0.00544147],[0.],[0.00319594],[0.00322618],[0.00359597],[0.00557453]
16681,[0.00539136],[0.],[0.0031657],[0.00319594],[0.00356227],[0.00552269]
16682,[0.00527818],[0.],[0.00309917],[0.00312941],[0.00348797],[0.00540691]
16683,[0.00526781],[0.],[0.00309312],[0.0031225],[0.00348019],[0.00539568]
16684,[0.00524621],[0.],[0.00308102],[0.0031104],[0.00346723],[0.00537408]
16685,[0.00524534],[0.],[0.00308016],[0.00310867],[0.00346637],[0.00537322]
16686,[0.00518054],[0.],[0.00304214],[0.00307152],[0.00342403],[0.00530755]
16687,[0.0051503],[0.],[0.00302486],[0.00305338],[0.0034033],[0.00527645]
16688,[0.00508982],[0.],[0.00298944],[0.00301709],[0.00336355],[0.00521424]
16689,[0.00505094],[0.],[0.00296611],[0.00299462],[0.00333763],[0.0051745]
16690,[0.00503539],[0.],[0.00295661],[0.00298512],[0.00332726],[0.00515808]
16691,[0.00497578],[0.],[0.00292205],[0.0029497],[0.00328752],[0.00509674]
16692,[0.00495936],[0.],[0.00291254],[0.00294019],[0.00327715],[0.00508032]
16693,[0.00487901],[0.],[0.00286502],[0.00289181],[0.00322358],[0.00499651]
16694,[0.00483754],[0.],[0.00284083],[0.00286762],[0.0031968],[0.00495504]
16695,[0.00483322],[0.],[0.00283824],[0.00286502],[0.00319421],[0.00495158]
16696,[0.00481248],[0.],[0.00282614],[0.00285293],[0.00318038],[0.00492912]
16697,[0.00479261],[0.],[0.00281491],[0.0028417],[0.00316742],[0.00490925]
16698,[0.00466387],[0.],[0.00273888],[0.0027648],[0.00308189],[0.00477706]
16699,[0.00461462],[0.],[0.0027095],[0.00273542],[0.00304906],[0.00472694]
16700,[0.0045576],[0.],[0.00267667],[0.00270259],[0.0030119],[0.00466906]
16701,[0.00452477],[0.],[0.0026568],[0.00268272],[0.00298944],[0.0046345]
16702,[0.00446083],[0.],[0.00261965],[0.0026447],[0.00294797],[0.0045697]
16703,[0.00442368],[0.],[0.00259805],[0.0026231],[0.00292291],[0.00453168]
16704,[0.00440467],[0.],[0.00258682],[0.00261101],[0.00291082],[0.00451267]
16705,[0.00435888],[0.],[0.00256003],[0.00258422],[0.00288058],[0.00446515]
16706,[0.00432518],[0.],[0.00254016],[0.00256435],[0.00285811],[0.00443146]
16707,[0.00423619],[0.],[0.00248746],[0.00251165],[0.0027985],[0.00433901]
16708,[0.00419126],[0.],[0.00246154],[0.002484],[0.00276912],[0.00429322]
16709,[0.00816998],[0.],[0.00479779],[0.00484358],[0.00539827],[0.00836784]
16710,[0.00815702],[0.],[0.00479002],[0.00483494],[0.00538963],[0.00835574]
16711,[0.00815702],[0.],[0.00479002],[0.00483494],[0.00538963],[0.00835488]
16712,[0.0081337],[0.],[0.00477619],[0.00482198],[0.00537494],[0.00833242]
16713,[0.00801274],[0.],[0.00470534],[0.00474941],[0.00529459],[0.00820714]
16714,[0.00782525],[0.],[0.00459562],[0.00463882],[0.00517104],[0.00801619]
16715,[0.00767146],[0.],[0.0045049],[0.00454723],[0.00506909],[0.00785808]
16716,[0.00756259],[0.],[0.0044401],[0.00448243],[0.00499651],[0.0077449]
16717,[0.00745027],[0.],[0.0043753],[0.00441677],[0.00492307],[0.00763171]
16718,[0.00724378],[0.],[0.00425434],[0.00429408],[0.00478656],[0.0074209]
16719,[0.00710899],[0.],[0.00417485],[0.00421373],[0.00469757],[0.00728093]
16720,[0.00706406],[0.],[0.00414893],[0.00418781],[0.00466819],[0.007236]
16721,[0.00693014],[0.],[0.00406944],[0.00410832],[0.0045792],[0.00709862]
16722,[0.00677462],[0.],[0.00397786],[0.00401501],[0.00447638],[0.00693878]
16723,[0.00673315],[0.],[0.00395366],[0.00399168],[0.00444874],[0.00689645]
16724,[0.00672883],[0.],[0.00395107],[0.00398909],[0.00444614],[0.00689299]
16725,[0.00664243],[0.],[0.0039001],[0.00393811],[0.00438912],[0.006804]
16726,[0.00656035],[0.],[0.00385171],[0.003888],[0.00433469],[0.00671933]
16727,[0.0063815],[0.],[0.00374803],[0.00378346],[0.00421718],[0.00653789]
16728,[0.00621648],[0.],[0.0036504],[0.00368496],[0.00410746],[0.00636768]
16729,[0.00617414],[0.],[0.00362534],[0.0036599],[0.00407894],[0.00632362]
16730,[0.0060912],[0.],[0.00357696],[0.00361066],[0.00402451],[0.00623894]
16731,[0.00595037],[0.],[0.00349402],[0.00352685],[0.00393206],[0.00609466]
16732,[0.00592272],[0.],[0.0034776],[0.00351043],[0.00391306],[0.00606701]
16733,[0.00589248],[0.],[0.00346032],[0.00349402],[0.00389405],[0.00603677]
16734,[0.00585878],[0.],[0.00343958],[0.00347242],[0.00387072],[0.00599962]
16735,[0.00564106],[0.],[0.00331344],[0.00334454],[0.00372816],[0.00577843]
16736,[0.00562118],[0.],[0.00330048],[0.00333245],[0.00371434],[0.00575856]
16737,[0.00555552],[0.],[0.00326246],[0.00329357],[0.00367114],[0.0056903]
16738,[0.00553392],[0.],[0.0032495],[0.00327974],[0.00365645],[0.00566784]
16739,[0.0053879],[0.],[0.00316397],[0.00319421],[0.00356054],[0.00551923]
16740,[0.00848534],[0.],[0.00498355],[0.00503107],[0.00560736],[0.0086927]
16741,[0.00841968],[0.],[0.00494467],[0.00499133],[0.00556416],[0.00862531]
16742,[0.00809568],[0.],[0.00475373],[0.00479952],[0.00534989],[0.00829267]
16743,[0.00796176],[0.],[0.00467597],[0.00472003],[0.0052609],[0.0081553]
16744,[0.00787882],[0.],[0.00462672],[0.00467078],[0.00520646],[0.00807062]
16745,[0.00783821],[0.],[0.00460253],[0.00464659],[0.00517968],[0.00802915]
16746,[0.00780451],[0.],[0.00458266],[0.00462586],[0.00515722],[0.00799373]
16747,[0.00748483],[0.],[0.00439603],[0.0044375],[0.0049464],[0.00766714]
16748,[0.00743472],[0.],[0.00436579],[0.00440726],[0.0049127],[0.0076153]
16749,[0.00740621],[0.],[0.00434938],[0.00439085],[0.0048937],[0.00758678]
16750,[0.00727661],[0.],[0.00427334],[0.00431395],[0.00480816],[0.00745373]
16751,[0.00713664],[0.],[0.0041904],[0.00423014],[0.00471571],[0.00730944]
16752,[0.00695088],[0.],[0.0040824],[0.00412128],[0.00459302],[0.00712022]
16753,[0.00674179],[0.],[0.00395885],[0.003996],[0.00445478],[0.00690509]
16754,[0.0064368],[0.],[0.00378],[0.00381629],[0.00425347],[0.00659405]
16755,[0.00591322],[0.],[0.00347242],[0.00350525],[0.00390701],[0.00605664]
16756,[0.00576634],[0.],[0.00338602],[0.00341798],[0.00381024],[0.0059063]
16757,[0.00583546],[0.],[0.00342749],[0.00345946],[0.00385603],[0.00597802]
16758,[0.00576115],[0.],[0.00338342],[0.00341539],[0.00380678],[0.00590112]
16759,[0.00573437],[0.],[0.00336701],[0.00339984],[0.0037895],[0.00587434]
16760,[0.00556675],[0.],[0.00326851],[0.00330048],[0.00367805],[0.00570154]
16761,[0.00545616],[0.],[0.00320458],[0.00323482],[0.00360547],[0.00558922]
16762,[0.00541123],[0.],[0.00317779],[0.00320717],[0.0035761],[0.00554342]
16763,[0.00538618],[0.],[0.00316224],[0.00319248],[0.00355795],[0.00551578]
16764,[0.00538618],[0.],[0.00316224],[0.00319248],[0.00355795],[0.00551578]
16765,[0.00536371],[0.],[0.00315014],[0.00318038],[0.00354413],[0.00549418]
16766,[0.00520387],[0.],[0.00305597],[0.00308534],[0.00343872],[0.00533002]
16767,[0.00497146],[0.],[0.00291946],[0.0029471],[0.00328493],[0.00509242]
16768,[0.00487382],[0.],[0.00286243],[0.00289008],[0.00322099],[0.00499306]
16769,[0.00491011],[0.],[0.00288317],[0.00291082],[0.00324432],[0.00502934]
16770,[0.00485741],[0.],[0.00285293],[0.00287971],[0.00320976],[0.00497664]
16771,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16772,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16773,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16774,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16775,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16776,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16777,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16778,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16779,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16780,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16781,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16782,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16783,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16784,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16785,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16786,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16787,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16788,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16789,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16790,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16791,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16792,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16793,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16794,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16795,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16796,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16797,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16798,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16799,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16800,[0.01723421],[0.],[0.01012003],[0.0102168],[0.01138752],[0.01765238]
16801,[0.00525226],[0.],[0.00308448],[0.00311386],[0.00347069],[0.00538013]
16802,[0.00515722],[0.],[0.00302832],[0.00305683],[0.00340762],[0.00528163]
16803,[0.0050207],[0.],[0.00294883],[0.00297734],[0.00331776],[0.00514339]
16804,[0.00491098],[0.],[0.00288403],[0.00291168],[0.00324518],[0.00503021]
16805,[0.00487037],[0.],[0.00285984],[0.00288662],[0.0032184],[0.00498874]
16806,[0.00483408],[0.],[0.0028391],[0.00286675],[0.00319421],[0.00495158]
16807,[0.0047425],[0.],[0.00278554],[0.00281232],[0.00313459],[0.00485827]
16808,[0.00460426],[0.],[0.00270432],[0.00273024],[0.00304301],[0.00471658]
16809,[0.00454896],[0.],[0.00267149],[0.00269654],[0.00300586],[0.00465955]
16810,[0.00446947],[0.],[0.00262483],[0.00264902],[0.00295315],[0.00457747]
16811,[0.00442022],[0.],[0.00259546],[0.00262051],[0.00292032],[0.00452736]
16812,[0.00979517],[0.],[0.00575251],[0.00580694],[0.00647309],[0.01003363]
16813,[0.02133043],[0.],[0.01252627],[0.01264464],[0.0140953],[0.02184883]
16814,[0.02051395],[0.],[0.01204675],[0.0121608],[0.0135553],[0.02101334]
16815,[0.01971994],[0.],[0.01158019],[0.01169078],[0.01303085],[0.02020032]
16816,[0.0189985],[0.],[0.01115683],[0.0112631],[0.01255478],[0.01946074]
16817,[0.07319722],[0.],[0.042984],[0.04339267],[0.04836758],[0.07497706]
16818,[0.11636957],[0.],[0.06833635],[0.06898608],[0.076896],[0.1192009]
16819,[0.10630742],[0.],[0.06242746],[0.06302102],[0.07024666],[0.10889165]
16820,[0.09545558],[0.],[0.05605459],[0.05658768],[0.06307632],[0.09777629]
16821,[0.32741539],[0.],[0.19226938],[0.1940976],[0.21635251],[0.33537715]
16822,[0.28924906],[0.],[0.16985635],[0.17147117],[0.19113235],[0.29628202]
16823,[0.24839395],[0.],[0.14586566],[0.14725238],[0.16413581],[0.25443418]
16824,[0.20653488],[0.],[0.121284],[0.12243744],[0.13647571],[0.21155731]
16825,[0.18594835],[0.],[0.10919578],[0.1102343],[0.12287376],[0.19047139]
16826,[0.16183238],[0.],[0.09503395],[0.0959377],[0.10693728],[0.1657679]
16827,[0.13789526],[0.],[0.08097667],[0.08174736],[0.09112003],[0.14124845]
16828,[0.12341808],[0.],[0.07247578],[0.07316438],[0.08155296],[0.12641875]
16829,[0.1145232],[0.],[0.06725203],[0.06789226],[0.07567603],[0.11730874]
16830,[0.10415779],[0.],[0.06116515],[0.06174662],[0.06882624],[0.10669104]
16831,[0.09470822],[0.],[0.05561568],[0.05614445],[0.06258211],[0.09701165]
16832,[0.10867133],[0.],[0.06381504],[0.06442157],[0.07180877],[0.11131344]
16833,[0.09655546],[0.],[0.05670086],[0.05723914],[0.06380294],[0.09890294]
16834,[0.08679398],[0.],[0.05096822],[0.05145293],[0.05735232],[0.08890474]
16835,[0.08210678],[0.],[0.04821552],[0.0486743],[0.05425488],[0.08410262]
16836,[0.07314278],[0.],[0.04295203],[0.0433607],[0.04833216],[0.07492176]
16837,[0.06669389],[0.],[0.03916512],[0.0395375],[0.04407091],[0.06831648]
16838,[0.0589248],[0.],[0.03460234],[0.03493152],[0.03893702],[0.06035818]
16839,[0.05282582],[0.],[0.03102106],[0.03131568],[0.03490646],[0.05411059]
16840,[0.04763923],[0.],[0.02797546],[0.02824157],[0.03147984],[0.04879872]
16841,[0.04437072],[0.],[0.02605565],[0.02630362],[0.02931984],[0.04544986]
16842,[0.0410521],[0.],[0.02410733],[0.02433629],[0.02712701],[0.04205002]
16843,[0.03656621],[0.],[0.02147299],[0.0216769],[0.02416262],[0.03745526]
16844,[0.03290112],[0.],[0.01932077],[0.01950394],[0.02174083],[0.03370118]
16845,[0.03019334],[0.],[0.01773101],[0.01789949],[0.01995149],[0.03092774]
16846,[0.02858026],[0.],[0.0167832],[0.01694304],[0.01888618],[0.02927578]
16847,[0.02752704],[0.],[0.01616544],[0.01631923],[0.01818979],[0.0281975]
16848,[0.08089718],[0.],[0.04750531],[0.04795718],[0.05345568],[0.08286365]
16849,[0.07139318],[0.],[0.04192474],[0.04232304],[0.04717613],[0.07312896]
16850,[0.06413386],[0.],[0.03766176],[0.03801946],[0.0423792],[0.06569338]
16851,[0.05611075],[0.],[0.0329495],[0.03326314],[0.03707683],[0.05747414]
16852,[0.05092589],[0.],[0.02990563],[0.03018989],[0.03365107],[0.052164]
16853,[0.04592246],[0.],[0.02696717],[0.02722378],[0.03034541],[0.04703875]
16854,[0.04333565],[0.],[0.02544826],[0.02569104],[0.02863642],[0.04438973]
16855,[0.04021056],[0.],[0.02361312],[0.02383776],[0.02657059],[0.04118861]
16856,[0.0358033],[0.],[0.02102458],[0.02122416],[0.02365805],[0.03667248]
16857,[0.08205408],[0.],[0.04818442],[0.0486432],[0.05422032],[0.08404906]
16858,[0.0730944],[0.],[0.04292352],[0.04333219],[0.04830019],[0.07487165]
16859,[0.06659971],[0.],[0.03910982],[0.03948221],[0.0440087],[0.06821885]
16860,[0.0588911],[0.],[0.03458246],[0.03491165],[0.0389137],[0.06032189]
16861,[0.05273338],[0.],[0.03096749],[0.03126125],[0.03484598],[0.05401642]
16862,[0.09128419],[0.],[0.05360515],[0.05411491],[0.0603193],[0.09350381]
16863,[0.15902266],[0.],[0.09338371],[0.0942719],[0.10508054],[0.16288992]
16864,[0.1460592],[0.],[0.08577101],[0.08658662],[0.09651398],[0.1496111]
16865,[0.13096426],[0.],[0.07690723],[0.07763818],[0.08653997],[0.13414982]
16866,[0.21484829],[0.],[0.12616646],[0.1273657],[0.14196902],[0.2200729]
16867,[0.18668707],[0.],[0.10962864],[0.11067149],[0.12336019],[0.19122653]
16868,[0.32008522],[0.],[0.18796493],[0.18975254],[0.21150893],[0.32786899]
16869,[0.30149194],[0.],[0.1770457],[0.17872963],[0.19922198],[0.30882298]
16870,[0.27639533],[0.],[0.16230931],[0.16385242],[0.18263923],[0.28311725]
16871,[0.24862464],[0.],[0.14600131],[0.1473889],[0.16428874],[0.25467091]
16872,[0.21614256],[0.],[0.12692592],[0.12813293],[0.14282438],[0.22139827]
16873,[0.18758736],[0.],[0.11015741],[0.11120458],[0.12395549],[0.19214842]
16874,[0.16935005],[0.],[0.09944813],[0.10039334],[0.11190442],[0.17346787]
16875,[0.29421187],[0.],[0.17277149],[0.17441395],[0.1944121],[0.30136666]
16876,[0.27104371],[0.],[0.15916694],[0.16067981],[0.17910288],[0.27763603]
16877,[0.24339917],[0.],[0.14293238],[0.14429232],[0.16083619],[0.24931843]
16878,[0.21383222],[0.],[0.12556944],[0.12676349],[0.1412977],[0.21903178]
16879,[0.18625594],[0.],[0.10937635],[0.11041661],[0.1230768],[0.19078589]
16880,[0.66381638],[0.],[0.38981606],[0.39352262],[0.43864243],[0.6799585]
16881,[0.55794701],[0.],[0.32764608],[0.33076166],[0.36868522],[0.57151526]
16882,[1.14305299],[0.],[0.67123987],[0.67762224],[0.75531658],[1.17084874]
16883,[0.8714183],[0.],[0.51172646],[0.51659251],[0.57582317],[0.8926079]
16884,[0.74263997],[0.],[0.43610314],[0.44024947],[0.49072867],[0.76069843]
16885,[0.64873526],[0.],[0.38095834],[0.38458109],[0.42867619],[0.66450931]
16886,[0.53321933],[0.],[0.31312483],[0.31610218],[0.35234525],[0.54618538]
16887,[0.48331382],[0.],[0.28381795],[0.28651709],[0.3193681],[0.49506595]
16888,[0.42007421],[0.],[0.2466815],[0.24902726],[0.27758074],[0.43028928]
16889,[0.35828611],[0.],[0.21039782],[0.21239798],[0.23675155],[0.36699782]
16890,[0.31741891],[0.],[0.18639936],[0.18817142],[0.20974723],[0.32513789]
16891,[0.29423434],[0.],[0.17278445],[0.17442691],[0.19442678],[0.30138912]
16892,[0.27106099],[0.],[0.15917645],[0.16069018],[0.17911411],[0.27765245]
16893,[0.92677219],[0.],[0.54423187],[0.54940637],[0.61240147],[0.94930877]
16894,[0.80940298],[0.],[0.47530973],[0.47982931],[0.53484538],[0.82908576]
16895,[0.66056429],[0.],[0.38790662],[0.39159418],[0.43649453],[0.67662778]
16896,[0.57508877],[0.],[0.33771168],[0.34092317],[0.38001226],[0.58907347]
16897,[0.5217359],[0.],[0.30638131],[0.30929472],[0.3447576],[0.53442288]
16898,[0.47483366],[0.],[0.27883786],[0.28148947],[0.31376419],[0.48638016]
16899,[0.42758582],[0.],[0.25109309],[0.25348118],[0.28254442],[0.43798406]
16900,[0.38145859],[0.],[0.22400582],[0.22613558],[0.25206336],[0.3907345]
16901,[0.32100278],[0.],[0.18850406],[0.19029686],[0.21211546],[0.32880902]
16902,[0.28609286],[0.],[0.16800307],[0.16960147],[0.18904752],[0.29304979]
16903,[0.25956115],[0.],[0.15242342],[0.15387322],[0.17151523],[0.26587267]
16904,[0.24628925],[0.],[0.14463014],[0.14600477],[0.16274563],[0.25227936]
16905,[0.2163551],[0.],[0.1270512],[0.12825907],[0.14296522],[0.221616]
16906,[0.19419091],[0.],[0.11403504],[0.11511936],[0.12831869],[0.19891181]
16907,[0.16801776],[0.],[0.09866534],[0.09960365],[0.111024],[0.17210275]
16908,[0.15106349],[0.],[0.08870947],[0.08955274],[0.09982051],[0.15473635]
16909,[0.54713837],[0.],[0.32129827],[0.32435338],[0.36154253],[0.5604431]
16910,[0.8597664],[0.],[0.50488445],[0.50968483],[0.56812493],[0.88067347]
16911,[1.69613827],[0.],[0.99603043],[1.0055016],[1.12078944],[1.7373839]
16912,[1.46146723],[0.],[0.8582233],[0.86638378],[0.96572218],[1.49700614]
16913,[2.64876912],[0.],[1.55544797],[1.57023792],[1.75027824],[2.71317946]
16914,[1.96284038],[0.],[1.15264685],[1.16360669],[1.29702384],[2.0105712]
16915,[1.47319517],[0.],[0.86511024],[0.87333725],[0.97347139],[1.5090192]
16916,[1.24467062],[0.],[0.7309129],[0.73786205],[0.82246493],[1.27493654]
16917,[0.98408995],[0.],[0.57789072],[0.58338576],[0.65027578],[1.00802016]
16918,[0.88566394],[0.],[0.52009171],[0.52503725],[0.58523731],[0.90720086]
16919,[0.75579091],[0.],[0.44382643],[0.44804621],[0.49941878],[0.77417078]
16920,[0.6374903],[0.],[0.37435651],[0.37791619],[0.42124666],[0.65299306]
16921,[0.54752112],[0.],[0.32152378],[0.32458061],[0.36179654],[0.56083622]
16922,[0.50574758],[0.],[0.29699309],[0.29981664],[0.33419347],[0.51804749]
16923,[7.82308973],[0.],[4.59398477],[4.63766774],[5.16941309],[8.01332611]
16924,[4.8328151],[0.],[2.83799376],[2.86497907],[3.19347187],[4.95033552]
16925,[3.53490394],[0.],[2.07581616],[2.09555424],[2.33582659],[3.62086243]
16926,[2.70562118],[0.],[1.58883293],[1.60393997],[1.78784496],[2.77141306]
16927,[2.22902237],[0.],[1.30895741],[1.32140419],[1.4729135],[2.28322541]
16928,[1.74254371],[0.],[1.02328099],[1.03301136],[1.15145453],[1.78491773]
16929,[3.18451392],[0.],[1.87005456],[1.88783654],[2.10429187],[3.26195251]
16930,[4.42820131],[0.],[2.60039117],[2.62511712],[2.92610794],[4.53588336]
16931,[3.30377702],[0.],[1.9400904],[1.95853853],[2.1830999],[3.3841152]
16932,[6.44380445],[0.],[3.78402192],[3.8200032],[4.25799677],[6.60049949]
16933,[4.91731603],[0.],[2.88761501],[2.91507293],[3.2493096],[5.0368919]
16934,[3.74824022],[0.],[2.20109443],[2.22202483],[2.47679683],[3.8393879]
16935,[2.95434778],[0.],[1.73489386],[1.75139021],[1.95220109],[3.02618938]
16936,[4.49155066],[0.],[2.63759155],[2.66267261],[2.96796874],[4.60077322]
16937,[3.33963821],[0.],[1.96114954],[1.97979725],[2.20679683],[3.42084902]
16938,[2.58334877],[0.],[1.51703021],[1.53145555],[1.70704886],[2.64616848]
16939,[2.13306307],[0.],[1.25260819],[1.2645193],[1.40950627],[2.18493504]
16940,[1.64464042],[0.],[0.9657887],[0.97497216],[1.0867608],[1.68463325]
16941,[6.25312915],[0.],[3.67205011],[3.70696608],[4.13199965],[6.40518797]
