,catchment3,catchment4,catchment5,catchment6,catchment_1,catchment_2
17378,[0.0272039],0,[0.01597536],[0.01612742],[0.01797638],[0.02786659]
17379,[0.02720916],0,[0.01597845],[0.01613054],[0.01797986],[0.02787198]
17380,[0.02722897],0,[0.01599007],[0.01614228],[0.01799294],[0.02789226]
17381,[0.02726482],0,[0.01601113],[0.01616353],[0.01801663],[0.02792898]
17382,[0.02731181],0,[0.01603872],[0.01619139],[0.01804768],[0.0279771]
17383,[0.02736562],0,[0.01607032],[0.01622328],[0.01808324],[0.02803221]
17384,[0.02742308],0,[0.01610406],[0.01625735],[0.0181212],[0.02809105]
17385,[0.02748181],0,[0.01613854],[0.01629216],[0.01816001],[0.0281512]
17386,[0.02753614],0,[0.01617044],[0.01632436],[0.0181959],[0.02820682]
17387,[0.02731882],0,[0.01604189],[0.01619482],[0.01805155],[0.02798237]
17388,[0.02679437],0,[0.0157343],[0.01588378],[0.01770509],[0.02744496]
17389,[0.02620858],0,[0.01539043],[0.01553731],[0.01731802],[0.02684621]
17390,[0.02564784],0,[0.01506038],[0.01520381],[0.01694736],[0.02626992]
17391,[0.02482358],0,[0.01457741],[0.01471565],[0.01640304],[0.02542666]
17392,[0.02415917],0,[0.01418688],[0.01432166],[0.01596413],[0.02474669]
17393,[0.0238343],0,[0.01399594],[0.01412986],[0.01574899],[0.02441318]
17394,[0.02373581],0,[0.01393891],[0.0140711],[0.01568419],[0.02431296]
17395,[0.02318976],0,[0.01361837],[0.01374797],[0.0153239],[0.02375395]
17396,[0.02238019],0,[0.0131423],[0.01326758],[0.01478909],[0.02292451]
17397,[0.02203805],0,[0.01294099],[0.01306368],[0.01456186],[0.02257373]
17398,[0.02157667],0,[0.01267056],[0.01279152],[0.01425773],[0.02210285]
17399,[0.02130538],0,[0.01251158],[0.01263082],[0.01407888],[0.02182464]
17400,[0.02078611],0,[0.01220659],[0.01232237],[0.01373501],[0.02129155]
17401,[0.02053987],0,[0.01206144],[0.01217635],[0.01357258],[0.02103926]
17402,[0.02034288],0,[0.01194653],[0.01206058],[0.01344298],[0.02083882]
17403,[0.02014762],0,[0.01183162],[0.01194394],[0.01331338],[0.0206375]
17404,[0.01954541],0,[0.01147738],[0.01158624],[0.01291507],[0.02001974]
17405,[0.01925251],0,[0.01130544],[0.01141258],[0.01272154],[0.01971994]
17406,[0.0188015],0,[0.01104106],[0.0111456],[0.01242346],[0.01925856]
17407,[0.01862266],0,[0.01093651],[0.01104019],[0.01230595],[0.01907626]
17408,[0.01834186],0,[0.01077062],[0.01087344],[0.01211933],[0.01878768]
17409,[0.01801872],0,[0.01058141],[0.0106825],[0.01190678],[0.01845763]
17410,[0.01802335],0,[0.01058413],[0.01068524],[0.01190985],[0.01846238]
17411,[0.01804111],0,[0.01059455],[0.01069577],[0.01192158],[0.01848056]
17412,[0.01807441],0,[0.01061411],[0.01071551],[0.01194359],[0.01851467]
17413,[0.01812058],0,[0.01064123],[0.01074288],[0.01197409],[0.01856196]
17414,[0.01817719],0,[0.01067447],[0.01077643],[0.0120115],[0.01861994]
17415,[0.01824186],0,[0.01071244],[0.01081476],[0.01205423],[0.01868617]
17416,[0.01831239],0,[0.01075386],[0.01085656],[0.01210083],[0.01875842]
17417,[0.01838735],0,[0.01079788],[0.01090099],[0.01215036],[0.01883519]
17418,[0.01846557],0,[0.01084381],[0.01094735],[0.01220204],[0.0189153]
17419,[0.01854584],0,[0.01089094],[0.01099493],[0.01225508],[0.01899751]
17420,[0.01862706],0,[0.01093864],[0.01104307],[0.01230875],[0.0190807]
17421,[0.01870797],0,[0.01098614],[0.01109102],[0.01236221],[0.01916356]
17422,[0.01878723],0,[0.01103268],[0.01113799],[0.01241458],[0.01924473]
17423,[0.01886393],0,[0.01107772],[0.01118344],[0.01246525],[0.01932328]
17424,[0.01893756],0,[0.01112095],[0.01122707],[0.0125139],[0.01939868]
17425,[0.0190079],0,[0.01116225],[0.01126876],[0.01256037],[0.01947072]
17426,[0.01906952],0,[0.01119845],[0.01130525],[0.0126011],[0.01953382]
17427,[0.01911474],0,[0.01122501],[0.01133203],[0.01263099],[0.01958012]
17428,[0.01914256],0,[0.01124132],[0.0113485],[0.01264936],[0.01960859]
17429,[0.01915834],0,[0.01125057],[0.01135783],[0.01265977],[0.01962472]
17430,[0.01916704],0,[0.01125567],[0.01136297],[0.01266549],[0.0196336]
17431,[0.01905898],0,[0.01119226],[0.01129853],[0.01259453],[0.01952294]
17432,[0.01895011],0,[0.01112746],[0.01123373],[0.01252109],[0.01940976]
17433,[0.01873498],0,[0.01100218],[0.01110672],[0.01238026],[0.0191903]
17434,[0.0184369],0,[0.01082678],[0.0109296],[0.0121824],[0.01888531]
17435,[0.01800749],0,[0.0105745],[0.01067472],[0.01189901],[0.01844467]
17436,[0.01784938],0,[0.01048205],[0.01058141],[0.01179446],[0.0182831]
17437,[0.01775088],0,[0.01042416],[0.01052266],[0.01172966],[0.01818288]
17438,[0.01765411],0,[0.01036714],[0.01046563],[0.01166573],[0.01808352]
17439,[0.01747008],0,[0.01025914],[0.01035677],[0.0115439],[0.01789517]
17440,[0.01747278],0,[0.01026072],[0.01035837],[0.01154569],[0.01789793]
17441,[0.01748306],0,[0.01026676],[0.01036446],[0.01155248],[0.01790847]
17442,[0.01750227],0,[0.01027804],[0.01037585],[0.01156517],[0.01792814]
17443,[0.01752878],0,[0.01029361],[0.01039156],[0.01158269],[0.01795529]
17444,[0.01756133],0,[0.01031272],[0.01041085],[0.0116042],[0.01798863]
17445,[0.01759883],0,[0.01033475],[0.01043308],[0.01162899],[0.01802704]
17446,[0.01764001],0,[0.01035893],[0.01045749],[0.0116562],[0.01806923]
17447,[0.01768357],0,[0.01038451],[0.0104833],[0.01168498],[0.01811384]
17448,[0.01772843],0,[0.01041085],[0.01050989],[0.01171463],[0.01815979]
17449,[0.01777378],0,[0.01043749],[0.01053677],[0.0117446],[0.01820624]
17450,[0.01781913],0,[0.01046411],[0.01056365],[0.01177457],[0.01825268]
17451,[0.01786392],0,[0.01049042],[0.0105902],[0.01180417],[0.01829856]
17452,[0.01790734],0,[0.01051592],[0.01061594],[0.01183286],[0.01834303]
17453,[0.01793378],0,[0.01053145],[0.01063159],[0.01185035],[0.0183701]
17454,[0.01794172],0,[0.01053613],[0.01063627],[0.01185561],[0.01837824]
17455,[0.0175081],0,[0.0102816],[0.01037923],[0.01156896],[0.01793405]
17456,[0.01746317],0,[0.01025568],[0.01035331],[0.01153958],[0.01788826]
17457,[0.01724112],0,[0.01012435],[0.01022112],[0.0113927],[0.01766016]
17458,[0.01722298],0,[0.01011398],[0.01021075],[0.01138061],[0.01764202]
17459,[0.01672877],0,[0.00982368],[0.00991699],[0.01105488],[0.01713658]
17460,[0.01653782],0,[0.00971222],[0.00980467],[0.01092874],[0.01694131]
17461,[0.01630022],0,[0.00957226],[0.00966384],[0.01077149],[0.0166968]
17462,[0.0159935],0,[0.00939254],[0.00948154],[0.01056845],[0.0163823]
17463,[0.01588464],0,[0.00932774],[0.00941674],[0.01049587],[0.01627085]
17464,[0.0158112],0,[0.00928454],[0.00937267],[0.01044835],[0.01619568]
17465,[0.01581034],0,[0.00928454],[0.00937267],[0.01044749],[0.01619482]
17466,[0.01578528],0,[0.00926986],[0.00935798],[0.01043107],[0.01616976]
17467,[0.01545869],0,[0.00907805],[0.00916358],[0.01021507],[0.01583453]
17468,[0.01505952],0,[0.00884304],[0.00892771],[0.00995155],[0.01542499]
17469,[0.01452643],0,[0.00853027],[0.00861149],[0.00959904],[0.01487981]
17470,[0.01420934],0,[0.00834451],[0.008424],[0.00938909],[0.01455494]
17471,[0.01421419],0,[0.00834736],[0.00842687],[0.00939229],[0.01455991]
17472,[0.0142326],0,[0.00835817],[0.00843778],[0.00940445],[0.01457876]
17473,[0.01426648],0,[0.00837806],[0.00845787],[0.00942684],[0.01461347]
17474,[0.01431258],0,[0.00840513],[0.00848519],[0.0094573],[0.01466069]
17475,[0.01436852],0,[0.00843798],[0.00851836],[0.00949427],[0.01471799]
17476,[0.01443197],0,[0.00847524],[0.00855597],[0.0095362],[0.01478299]
17477,[0.01450056],0,[0.00851552],[0.00859663],[0.00958153],[0.01485325]
17478,[0.01457266],0,[0.00855786],[0.00863936],[0.00962918],[0.0149271]
17479,[0.01464705],0,[0.00860154],[0.00868346],[0.00967834],[0.0150033]
17480,[0.01472233],0,[0.00864574],[0.00872808],[0.00972808],[0.01508041]
17481,[0.01479706],0,[0.00868962],[0.00877237],[0.00977748],[0.01515696]
17482,[0.01487017],0,[0.00873255],[0.00881571],[0.00982579],[0.01523185]
17483,[0.01493125],0,[0.00876841],[0.00885188],[0.00986615],[0.01529441]
17484,[0.01497896],0,[0.00879639],[0.00888012],[0.00989766],[0.01534325]
17485,[0.01501217],0,[0.00881588],[0.00889978],[0.0099196],[0.01537723]
17486,[0.01502661],0,[0.00882436],[0.00890833],[0.00992916],[0.01539202]
17487,[0.01503253],0,[0.00882785],[0.00891184],[0.00993309],[0.0153981]
17488,[0.01421971],0,[0.00835056],[0.00843005],[0.009396],[0.01456531]
17489,[0.01412035],0,[0.00829181],[0.00837043],[0.00933034],[0.01446422]
17490,[0.0138551],0,[0.00813629],[0.00821318],[0.00915581],[0.01419206]
17491,[0.01378771],0,[0.00809654],[0.0081743],[0.00911088],[0.01412294]
17492,[0.01340496],0,[0.0078719],[0.00794621],[0.00885773],[0.01373069]
17493,[0.01320278],0,[0.00775267],[0.00782611],[0.00872381],[0.01352246]
17494,[0.01303258],0,[0.00765331],[0.00772675],[0.00861235],[0.01335053]
17495,[0.01243642],0,[0.00730339],[0.00737251],[0.00821837],[0.01273968]
17496,[0.01231891],0,[0.00723427],[0.00730339],[0.00814061],[0.01261872]
17497,[0.01212192],0,[0.0071185],[0.00718589],[0.00801014],[0.01241741]
17498,[0.01192666],0,[0.00700358],[0.00707098],[0.00788054],[0.0122161]
17499,[0.01182211],0,[0.00694224],[0.0070079],[0.00781142],[0.01210896]
17500,[0.01121386],0,[0.00658454],[0.00664762],[0.00740966],[0.01148602]
17501,[0.01118794],0,[0.00656986],[0.00663206],[0.00739325],[0.0114601]
17502,[0.01119277],0,[0.0065727],[0.00663493],[0.00739644],[0.01146505]
17503,[0.01121155],0,[0.00658372],[0.00664606],[0.00740885],[0.01148428]
17504,[0.01124732],0,[0.00660473],[0.00666727],[0.00743249],[0.01152093]
17505,[0.01129754],0,[0.00663422],[0.00669705],[0.00746567],[0.01157237]
17506,[0.01135949],0,[0.0066706],[0.00673377],[0.0075066],[0.01163582]
17507,[0.01143039],0,[0.00671223],[0.00677581],[0.00755345],[0.01170845]
17508,[0.01150741],0,[0.00675746],[0.00682147],[0.00760434],[0.01178734]
17509,[0.01158722],0,[0.00680433],[0.00686879],[0.00765707],[0.01186909]
17510,[0.01166637],0,[0.00685081],[0.00691572],[0.00770936],[0.01195016]
17511,[0.01174272],0,[0.00689564],[0.00696099],[0.00775981],[0.01202837]
17512,[0.01180989],0,[0.00693508],[0.00700081],[0.00780419],[0.01209716]
17513,[0.01185547],0,[0.00696186],[0.00702784],[0.00783431],[0.01214385]
17514,[0.01188646],0,[0.00698008],[0.00704622],[0.00785481],[0.01217559]
17515,[0.01191517],0,[0.00699694],[0.00706325],[0.00787376],[0.01220499]
17516,[0.01193883],0,[0.00701083],[0.00707729],[0.00788937],[0.01222922]
17517,[0.0119557],0,[0.00702073],[0.0070873],[0.00790049],[0.01224647]
17518,[0.01196317],0,[0.0070251],[0.00709173],[0.00790539],[0.01225411]
17519,[0.01196484],0,[0.00702609],[0.00709271],[0.00790648],[0.01225584]
17520,[0.01178669],0,[0.0069215],[0.00698717],[0.0077881],[0.01207267]
17521,[0.01106438],0,[0.00649728],[0.00655862],[0.00731117],[0.01133309]
17522,[0.01070496],0,[0.00628646],[0.00634608],[0.00707443],[0.01096589]
17523,[0.01070502],0,[0.0062865],[0.00634612],[0.00707447],[0.01096595]
17524,[0.01064275],0,[0.00625018],[0.00630893],[0.00703296],[0.01090109]
17525,[0.01045008],0,[0.00613699],[0.00619488],[0.00690509],[0.0107041]
17526,[0.00976147],0,[0.00573178],[0.00578621],[0.00644976],[0.00999821]
17527,[0.00976175],0,[0.00573194],[0.00578637],[0.00644994],[0.00999849]
17528,[0.00898733],0,[0.00527731],[0.00532829],[0.00593914],[0.00920592]
17529,[0.00814752],0,[0.00478483],[0.00483062],[0.00538445],[0.0083471]
17530,[0.00814766],0,[0.00478491],[0.00483071],[0.00538454],[0.00834724]
17531,[0.00750989],0,[0.00440986],[0.00445219],[0.00496282],[0.00769219]
17532,[0.0075133],0,[0.00441186],[0.00445421],[0.00496507],[0.00769568]
17533,[0.00752659],0,[0.00441966],[0.00446209],[0.00497385],[0.0077093]
17534,[0.00755218],0,[0.00443469],[0.00447726],[0.00499076],[0.00773551]
17535,[0.0075888],0,[0.00445619],[0.00449896],[0.00501495],[0.00777302]
17536,[0.00763529],0,[0.00448348],[0.00452652],[0.00504566],[0.00782063]
17537,[0.00769057],0,[0.00451594],[0.00455928],[0.00508218],[0.00787725]
17538,[0.00775363],0,[0.00455297],[0.00459666],[0.00512385],[0.00794185]
17539,[0.00782358],0,[0.00459404],[0.00463811],[0.00517005],[0.00801349]
17540,[0.00789955],0,[0.00463864],[0.00468314],[0.00522025],[0.0080913]
17541,[0.00798078],0,[0.00468633],[0.00473128],[0.00527391],[0.0081745]
17542,[0.00806654],0,[0.00473669],[0.00478211],[0.00533057],[0.00826234]
17543,[0.00815619],0,[0.00478932],[0.00483524],[0.00538979],[0.00835416]
17544,[0.00824911],0,[0.00484388],[0.00489031],[0.00545118],[0.00844933]
17545,[0.00834476],0,[0.00490004],[0.004947],[0.00551437],[0.0085473]
17546,[0.00844263],0,[0.0049575],[0.00500501],[0.00557903],[0.00864754]
17547,[0.00854226],0,[0.005016],[0.00506406],[0.00564485],[0.00874958]
17548,[0.00864322],0,[0.00507528],[0.0051239],[0.00571155],[0.008853]
17549,[0.00874515],0,[0.00513512],[0.00518431],[0.00577889],[0.00895739]
17550,[0.00884768],0,[0.00519532],[0.00524508],[0.00584662],[0.00906241]
17551,[0.00895051],0,[0.00525569],[0.00530602],[0.00591455],[0.00916773]
17552,[0.00905334],0,[0.00531607],[0.00536696],[0.00598249],[0.00927305]
17553,[0.00915592],0,[0.0053763],[0.00542776],[0.00605026],[0.00937812]
17554,[0.00925802],0,[0.00543624],[0.00548827],[0.00611771],[0.00948269]
17555,[0.00935942],0,[0.00549578],[0.00554838],[0.0061847],[0.00958656]
17556,[0.00945995],0,[0.00555481],[0.00560796],[0.00625112],[0.00968953]
17557,[0.00955944],0,[0.00561322],[0.00566692],[0.00631685],[0.00979143]
17558,[0.00965774],0,[0.00567094],[0.00572518],[0.00638179],[0.00989211]
17559,[0.00975472],0,[0.00572787],[0.00578266],[0.00644585],[0.00999143]
17560,[0.00985026],0,[0.00578397],[0.00583928],[0.00650897],[0.01008929]
17561,[0.00994427],0,[0.00583917],[0.005895],[0.00657108],[0.01018558]
17562,[0.01003666],0,[0.00589342],[0.00594976],[0.00663212],[0.01028022]
17563,[0.01012276],0,[0.00594399],[0.00600079],[0.00668902],[0.01036841]
17564,[0.01018753],0,[0.00598206],[0.0060392],[0.00673186],[0.01043479]
17565,[0.01022509],0,[0.00600415],[0.00606148],[0.0067567],[0.01047329]
17566,[0.01024418],0,[0.0060154],[0.00607282],[0.00676932],[0.01049287]
17567,[0.01025173],0,[0.00601988],[0.00607734],[0.00677434],[0.01050066]
17568,[0.00998784],0,[0.0058657],[0.00592186],[0.0066001],[0.01023149]
17569,[0.00974765],0,[0.005724],[0.00577843],[0.00644112],[0.00998438]
17570,[0.0095567],0,[0.00561168],[0.00566525],[0.00631498],[0.00978826]
17571,[0.00964745],0,[0.00566497],[0.00571904],[0.00637494],[0.00988121]
17572,[0.0099935],0,[0.00586818],[0.00592419],[0.00660361],[0.01023568]
17573,[0.01063519],0,[0.00624501],[0.00630459],[0.00702763],[0.01089298]
17574,[0.01150592],0,[0.00675634],[0.00682078],[0.00760301],[0.0117849]
17575,[0.01254227],0,[0.00736492],[0.00743515],[0.00828782],[0.01284647]
17576,[0.0136906],0,[0.00803926],[0.0081159],[0.00904662],[0.01402273]
17577,[0.01494948],0,[0.00877852],[0.00886219],[0.00987848],[0.01531223]
17578,[0.01635786],0,[0.00960558],[0.00969711],[0.01080912],[0.01675487]
17579,[0.01799371],0,[0.01056621],[0.01066687],[0.01189008],[0.01843052]
17580,[0.01996103],0,[0.01172149],[0.01183313],[0.01319006],[0.0204457]
17581,[0.02224285],0,[0.01306146],[0.01318584],[0.01469786],[0.02278302]
17582,[0.02472924],0,[0.01452156],[0.01465982],[0.01634085],[0.0253299]
17583,[0.02755381],0,[0.01618024],[0.01633428],[0.01820729],[0.02822317]
17584,[0.03100945],0,[0.01820952],[0.01838286],[0.02049075],[0.03176287]
17585,[0.03506718],0,[0.02059236],[0.02078835],[0.02317205],[0.03591928]
17586,[0.03949886],0,[0.02319481],[0.02341554],[0.02610046],[0.04045876]
17587,[0.04413806],0,[0.02591911],[0.02616574],[0.02916599],[0.04521079]
17588,[0.04885413],0,[0.02868856],[0.02896152],[0.03228233],[0.05004156]
17589,[0.05354523],0,[0.03144334],[0.03174249],[0.03538216],[0.05484676]
17590,[0.05812405],0,[0.03413218],[0.03445689],[0.03840779],[0.05953694]
17591,[0.06259011],0,[0.03675481],[0.03710446],[0.04135892],[0.06411163]
17592,[0.06701323],0,[0.03935223],[0.03972656],[0.04428167],[0.06864232]
17593,[0.07152978],0,[0.04200451],[0.04240406],[0.04726617],[0.07326873]
17594,[0.07632648],0,[0.0448213],[0.04524763],[0.05043578],[0.07818209]
17595,[0.08141032],0,[0.04780672],[0.04826143],[0.05379513],[0.08338959]
17596,[0.08683652],0,[0.05099317],[0.05147817],[0.0573807],[0.08894775]
17597,[0.09307735],0,[0.05465801],[0.05517785],[0.06150458],[0.09534037]
17598,[0.10095767],0,[0.05928561],[0.05984945],[0.06671181],[0.10341234]
17599,[0.11104282],0,[0.06520797],[0.06582811],[0.07337597],[0.11374276]
17600,[0.12295349],0,[0.07220233],[0.07288897],[0.08124642],[0.12594309]
17601,[0.13586569],0,[0.07978483],[0.08054356],[0.08977866],[0.13916931]
17602,[0.14923885],0,[0.08763801],[0.08847141],[0.09861551],[0.15286769]
17603,[0.16273218],0,[0.09556176],[0.09647051],[0.10753176],[0.16668917]
17604,[0.17604849],0,[0.10338156],[0.10436466],[0.11633103],[0.18032932]
17605,[0.18896565],0,[0.11096696],[0.11202218],[0.12486655],[0.1935606]
17606,[0.2004756],0,[0.11772602],[0.1188455],[0.13247223],[0.20535048]
17607,[0.20956233],0,[0.12306209],[0.1242323],[0.13847667],[0.21465819]
17608,[0.2165403],0,[0.12715978],[0.12836896],[0.14308762],[0.22180582]
17609,[0.22163214],0,[0.13014986],[0.13138747],[0.14645222],[0.22702146]
17610,[0.22492888],0,[0.13208581],[0.13334182],[0.14863065],[0.23039837]
17611,[0.22652324],0,[0.1330221],[0.13428702],[0.14968421],[0.23203153]
17612,[0.22734501],0,[0.13350471],[0.13477422],[0.15022724],[0.2328733]
17613,[0.22863562],0,[0.13426264],[0.13553936],[0.15108009],[0.23419532]
17614,[0.23040747],0,[0.13530316],[0.13658977],[0.15225092],[0.23601026]
17615,[0.23245592],0,[0.13650612],[0.13780416],[0.15360453],[0.23810854]
17616,[0.23463413],0,[0.13778526],[0.13909546],[0.15504388],[0.24033972]
17617,[0.2368425],0,[0.13908211],[0.14040464],[0.15650316],[0.24260181]
17618,[0.23893656],0,[0.14031182],[0.14164603],[0.1578869],[0.24474682]
17619,[0.23994597],0,[0.14090457],[0.14224441],[0.15855391],[0.24578082]
17620,[0.20643034],0,[0.12122266],[0.12237523],[0.13640659],[0.21145018]
17621,[0.19029082],0,[0.11174458],[0.1128073],[0.12574138],[0.19491754]
17622,[0.17973101],0,[0.10554365],[0.10654675],[0.11876371],[0.18410026]
17623,[0.16126646],0,[0.09470045],[0.09560074],[0.10656317],[0.16518816]
17624,[0.16129397],0,[0.0947166],[0.09561704],[0.10658134],[0.16521634]
17625,[0.16138417],0,[0.09476957],[0.09567052],[0.10664095],[0.16530873]
17626,[0.15936998],0,[0.09358762],[0.09447754],[0.1053095],[0.16324502]
17627,[0.14481158],0,[0.08503834],[0.08584704],[0.09568973],[0.14833325]
17628,[0.13344134],0,[0.07836048],[0.07910611],[0.08817638],[0.1366848]
17629,[0.12292128],0,[0.07218374],[0.07286976],[0.08122464],[0.12590986]
17630,[0.10974442],0,[0.0644449],[0.06505834],[0.07251725],[0.11241245]
17631,[0.09759139],0,[0.05730826],[0.05785344],[0.06448723],[0.09996394]
17632,[0.09017914],0,[0.05295542],[0.05345914],[0.05958835],[0.0923711]
17633,[0.08499773],0,[0.04991328],[0.05038848],[0.05616518],[0.08706442]
17634,[0.08215517],0,[0.04824403],[0.04870282],[0.05428685],[0.08415274]
17635,[0.0791087],0,[0.04645555],[0.04689706],[0.05227459],[0.08103283]
17636,[0.07557754],0,[0.04438109],[0.04480358],[0.04994006],[0.0774144]
17637,[0.07131024],0,[0.04187549],[0.04227379],[0.04712083],[0.07304342]
17638,[0.07150218],0,[0.0419882],[0.04238758],[0.04724767],[0.07324004]
17639,[0.07237457],0,[0.0425005],[0.04290474],[0.04782413],[0.07413364]
17640,[0.07460901],0,[0.04381264],[0.04422936],[0.04930062],[0.07642242]
17641,[0.07873828],0,[0.04623749],[0.04667727],[0.0520292],[0.08065211]
17642,[0.08463649],0,[0.04970112],[0.05017383],[0.05592667],[0.08669375]
17643,[0.09176533],0,[0.05388742],[0.05439994],[0.06063734],[0.09399596]
17644,[0.09966323],0,[0.05852534],[0.05908195],[0.06585618],[0.10208593]
17645,[0.10801428],0,[0.06342936],[0.06403261],[0.07137447],[0.11064007]
17646,[0.11660419],0,[0.06847365],[0.06912486],[0.07705059],[0.11943888]
17647,[0.1252527],0,[0.07355236],[0.07425186],[0.08276544],[0.12829771]
17648,[0.1337979],0,[0.07857039],[0.07931761],[0.08841202],[0.13705073]
17649,[0.14209188],0,[0.0834409],[0.08423443],[0.09389259],[0.14554641]
17650,[0.14948808],0,[0.08778422],[0.08861904],[0.09877994],[0.15312253]
17651,[0.15615742],0,[0.09170072],[0.09257276],[0.10318701],[0.15995416]
17652,[0.16298191],0,[0.09570833],[0.09661845],[0.10769659],[0.1669447]
17653,[0.17000729],0,[0.0998339],[0.10078324],[0.11233891],[0.17414101]
17654,[0.17706329],0,[0.10397744],[0.10496617],[0.11700146],[0.18136867]
17655,[0.04582397],0,[0.02691014],[0.02716589],[0.03028061],[0.04693939]
17656,[0.03977597],0,[0.02335824],[0.02358029],[0.02628374],[0.04074365]
17657,[0.0362137],0,[0.0212665],[0.02146867],[0.02393021],[0.03709498]
17658,[0.0345168],0,[0.02026944],[0.02046211],[0.02280874],[0.03535574]
17659,[0.03067027],0,[0.01801094],[0.01818202],[0.02026685],[0.0314159]
17660,[0.02754605],0,[0.01617667],[0.0163296],[0.01820275],[0.02821651]
17661,[0.02414621],0,[0.01417997],[0.01431475],[0.01595635],[0.02473373]
17662,[0.02416472],0,[0.01419084],[0.01432573],[0.01596859],[0.02475269]
17663,[0.02426026],0,[0.01424694],[0.01438236],[0.01603171],[0.02485055]
17664,[0.02448224],0,[0.01437729],[0.01451395],[0.01617838],[0.02507792]
17665,[0.02482026],0,[0.01457579],[0.01471433],[0.01640174],[0.02542415]
17666,[0.02524119],0,[0.01482297],[0.01496387],[0.01667988],[0.02585532]
17667,[0.02572024],0,[0.01510428],[0.01524785],[0.01699642],[0.02634601]
17668,[0.02623578],0,[0.01540702],[0.01555348],[0.01733707],[0.02687409]
17669,[0.02676825],0,[0.0157197],[0.01586913],[0.01768892],[0.0274195]
17670,[0.02731925],0,[0.01604326],[0.01619577],[0.018053],[0.02798389]
17671,[0.02791134],0,[0.01639096],[0.01654677],[0.01844424],[0.02859038]
17672,[0.02861068],0,[0.01680163],[0.01696135],[0.01890634],[0.02930672]
17673,[0.02950909],0,[0.0173292],[0.01749394],[0.01949998],[0.03022697]
17674,[0.03060072],0,[0.01797024],[0.01814108],[0.02022131],[0.03134515]
17675,[0.0318114],0,[0.01868118],[0.01885878],[0.0210213],[0.03258526]
17676,[0.03308881],0,[0.01943131],[0.01961605],[0.02186539],[0.03389373]
17677,[0.03439041],0,[0.02019565],[0.02038766],[0.02272546],[0.03522697]
17678,[0.03567897],0,[0.02095233],[0.02115153],[0.02357691],[0.03654686]
17679,[0.03699811],0,[0.02172696],[0.02193353],[0.02444857],[0.03789807]
17680,[0.03845412],0,[0.02258197],[0.02279667],[0.02541067],[0.03938948]
17681,[0.04005752],0,[0.02352354],[0.02374719],[0.02647017],[0.04103187]
17682,[0.04180635],0,[0.0245505],[0.02478391],[0.02762576],[0.04282322]
17683,[0.04459611],0,[0.02618874],[0.02643773],[0.02946919],[0.04568082]
17684,[0.04976616],0,[0.02922475],[0.02950262],[0.03288549],[0.05097658]
17685,[0.05726016],0,[0.03362548],[0.03394519],[0.03783743],[0.05865281]
17686,[0.06616722],0,[0.038856],[0.03922544],[0.04372311],[0.06777646]
17687,[0.07582773],0,[0.04452897],[0.04495236],[0.05010665],[0.07767188]
17688,[0.08576223],0,[0.05036284],[0.0508417],[0.05667124],[0.08784796]
17689,[0.09606601],0,[0.05641356],[0.05694995],[0.06347986],[0.09840229]
17690,[0.10721732],0,[0.06296197],[0.06356064],[0.0708485],[0.10982476]
17691,[0.11908727],0,[0.0699324],[0.07059734],[0.07869202],[0.12198335]
17692,[0.13153146],0,[0.07724005],[0.07797447],[0.08691499],[0.13473014]
17693,[0.1453042],0,[0.08532786],[0.08613919],[0.09601586],[0.14883779]
17694,[0.16095166],0,[0.09451657],[0.09541527],[0.10635551],[0.16486575]
17695,[0.17789656],0,[0.10446718],[0.1054605],[0.1175525],[0.18222269]
17696,[0.19520333],0,[0.1146303],[0.11572026],[0.12898862],[0.19995031]
17697,[0.21221427],0,[0.12461969],[0.12580464],[0.14022925],[0.2173749]
17698,[0.22683205],0,[0.13320374],[0.13447032],[0.14988852],[0.23234814]
17699,[0.23735459],0,[0.13938294],[0.14070829],[0.15684171],[0.24312656]
17700,[0.24288322],0,[0.14262954],[0.14398578],[0.16049495],[0.24878963]
17701,[0.24438626],0,[0.14351218],[0.14487681],[0.16148814],[0.25032924]
17702,[0.22126608],0,[0.12993523],[0.13117075],[0.1462104],[0.22664707]
17703,[0.18174326],0,[0.1067256],[0.1077408],[0.12009427],[0.18616262]
17704,[0.16579123],0,[0.09735811],[0.09828346],[0.10955261],[0.16982179]
17705,[0.14449795],0,[0.0848543],[0.08566128],[0.09548237],[0.14801184]
17706,[0.12140582],0,[0.07129382],[0.0719712],[0.08022326],[0.12435725]
17707,[0.10861862],0,[0.0637848],[0.06439133],[0.07177421],[0.11125987]
17708,[0.10867159],0,[0.06381591],[0.06442273],[0.07180921],[0.11131413]
17709,[0.10886351],0,[0.06392861],[0.0645365],[0.07193603],[0.11151071]
17710,[0.10919058],0,[0.06412067],[0.06473039],[0.07215215],[0.11184574]
17711,[0.10958313],0,[0.06435119],[0.0649631],[0.07241154],[0.11224784]
17712,[0.10983337],0,[0.06449814],[0.06511144],[0.07257691],[0.11250418]
17713,[0.10365667],0,[0.06086966],[0.06144854],[0.06849446],[0.1061761]
17714,[0.10416395],0,[0.06116755],[0.06174927],[0.06882967],[0.10669571]
17715,[0.10606149],0,[0.06228186],[0.06287417],[0.07008354],[0.1086394]
17716,[0.10946774],0,[0.06428213],[0.06489345],[0.07233436],[0.11212848]
17717,[0.11389777],0,[0.0668836],[0.06751966],[0.07526168],[0.11666625]
