Date,Simulated TDS,Threshold,Output
1959-03-17,148.358203,170,0.093312
1959-03-18,148.4221353,170,0.093312
1959-03-19,148.4961381,170,0.093312
1959-03-20,148.5801145,170,0.093312
1959-03-21,148.6715006,170,0.093312
1959-03-22,148.7672526,170,0.093312
1959-03-23,148.8657638,170,0.093312
1959-03-24,148.9660462,170,0.093312
1959-03-25,149.0668165,170,0.093312
1959-03-26,149.1669051,170,0.093312
1959-03-27,149.2635942,170,0.093312
1959-03-28,149.3547285,170,0.093312
1959-03-29,149.4430686,170,0.093312
1959-03-30,149.5282463,170,0.093312
1959-03-31,149.6100648,170,0.093312
1959-04-01,149.6470717,170,0.0905472
1959-04-02,149.6753921,170,0.0905472
1959-04-03,149.7022405,170,0.0905472
1959-04-04,149.728371,170,0.0905472
1959-04-05,149.753856,170,0.0905472
1959-04-06,149.7827621,170,0.0905472
1959-04-07,149.8114042,170,0.0905472
1959-04-08,149.8398185,170,0.0905472
1959-04-09,149.868143,170,0.0905472
1959-04-10,149.8963371,170,0.0905472
1959-04-11,149.9243731,170,0.0905472
1959-04-12,149.9521392,170,0.0905472
1959-04-13,149.9794849,170,0.0905472
1959-04-14,150.0062255,170,0.0905472
1959-04-15,150.032638,170,0.0905472
1959-04-16,150.058447,170,0.0905472
1959-04-17,150.0833136,170,0.0905472
1959-04-18,150.1075743,170,0.0905472
1959-04-19,150.1312675,170,0.0905472
1959-04-20,150.1545964,170,0.0905472
1959-04-21,150.1772714,170,0.0905472
1959-04-22,150.1996073,170,0.0905472
1959-04-23,150.221695,170,0.0905472
1959-04-24,150.2433358,170,0.0905472
1959-04-25,150.2645755,170,0.0905472
1959-04-26,150.2855051,170,0.0905472
1959-04-27,150.3059419,170,0.0905472
1959-04-28,150.3258594,170,0.0905472
1959-04-29,150.3455685,170,0.0905472
1959-04-30,150.3651528,170,0.0905472
1959-05-01,150.4045123,170,0.0909792
1959-05-02,150.4305895,170,0.0909792
1959-05-03,150.4571525,170,0.0909792
1959-05-04,150.4844284,170,0.0909792
1959-05-05,150.5122141,170,0.0909792
1959-05-06,150.5405816,170,0.0909792
1959-05-07,150.5695545,170,0.0909792
1959-05-08,150.5990949,170,0.0909792
1959-05-09,150.6292843,170,0.0909792
1959-05-10,150.6600803,170,0.0909792
1959-05-11,150.6914067,170,0.0909792
1959-05-12,150.7232444,170,0.0909792
1959-05-13,150.7555982,170,0.0909792
1959-05-14,150.7884512,170,0.0909792
1959-05-15,150.8217842,170,0.0909792
1959-05-16,150.8555667,170,0.0909792
1959-05-17,150.8836365,170,0.0909792
1959-05-18,150.9130403,170,0.0909792
1959-05-19,150.9436877,170,0.0909792
1959-05-20,150.9757473,170,0.0909792
1959-05-21,151.0090214,170,0.0909792
1959-05-22,151.0436794,170,0.0909792
1959-05-23,151.0822799,170,0.0909792
1959-05-24,151.1238832,170,0.0909792
1959-05-25,151.1663067,170,0.0909792
1959-05-26,151.2095269,170,0.0909792
1959-05-27,151.2534887,170,0.0909792
1959-05-28,151.2981498,170,0.0909792
1959-05-29,151.3434698,170,0.0909792
1959-05-30,151.3893842,170,0.0909792
1959-05-31,151.4358519,170,0.0909792
1959-06-01,151.4864304,170,0.0922752
1959-06-02,151.5409157,170,0.0922752
1959-06-03,151.5960682,170,0.0922752
1959-06-04,151.6518701,170,0.0922752
1959-06-05,151.7082603,170,0.0922752
1959-06-06,151.7651882,170,0.0922752
1959-06-07,151.8226165,170,0.0922752
1959-06-08,151.8805132,170,0.0922752
1959-06-09,151.9386532,170,0.0922752
1959-06-10,151.9969554,170,0.0922752
1959-06-11,152.0554091,170,0.0922752
1959-06-12,152.1140041,170,0.0922752
1959-06-13,152.1727148,170,0.0922752
1959-06-14,152.2314079,170,0.0922752
1959-06-15,152.2940096,170,0.0922752
1959-06-16,152.3569146,170,0.0922752
1959-06-17,152.4198042,170,0.0922752
1959-06-18,152.4825326,170,0.0922752
1959-06-19,152.5448959,170,0.0922752
1959-06-20,152.6062325,170,0.0922752
1959-06-21,152.6671549,170,0.0922752
1959-06-22,152.7274752,170,0.0922752
1959-06-23,152.7873528,170,0.0922752
1959-06-24,152.846932,170,0.0922752
1959-06-25,152.9062272,170,0.0922752
1959-06-26,152.965269,170,0.0922752
1959-06-27,153.0237034,170,0.0922752
1959-06-28,153.0816113,170,0.0922752
1959-06-29,153.1388555,170,0.0922752
1959-06-30,153.1955564,170,0.0922752
1959-07-01,153.2459306,170,0.089424
1959-07-02,153.3069889,170,0.089424
1959-07-03,153.3678483,170,0.089424
1959-07-04,153.4285832,170,0.089424
1959-07-05,153.4890089,170,0.089424
1959-07-06,153.5491271,170,0.089424
1959-07-07,153.6089822,170,0.089424
1959-07-08,153.6685712,170,0.089424
1959-07-09,153.7281304,170,0.089424
1959-07-10,153.7876717,170,0.089424
1959-07-11,153.8469683,170,0.089424
1959-07-12,153.9061867,170,0.089424
1959-07-13,153.9651557,170,0.089424
1959-07-14,154.0239347,170,0.089424
1959-07-15,154.0826366,170,0.089424
1959-07-16,154.1410217,170,0.089424
1959-07-17,154.1993748,170,0.089424
1959-07-18,154.2577015,170,0.089424
1959-07-19,154.3158883,170,0.089424
1959-07-20,154.373907,170,0.089424
1959-07-21,154.4317821,170,0.089424
1959-07-22,154.489627,170,0.089424
1959-07-23,154.5475076,170,0.089424
1959-07-24,154.6052597,170,0.089424
1959-07-25,154.6629561,170,0.089424
1959-07-26,154.7205523,170,0.089424
1959-07-27,154.7779905,170,0.089424
1959-07-28,154.835448,170,0.089424
1959-07-29,154.8926217,170,0.089424
1959-07-30,154.9497948,170,0.089424
1959-07-31,155.0069502,170,0.089424
1959-08-01,155.0719317,170,0.0914976
1959-08-02,155.1321829,170,0.0914976
1959-08-03,155.1925119,170,0.0914976
1959-08-04,155.2529111,170,0.0914976
1959-08-05,155.3133964,170,0.0914976
1959-08-06,155.3739859,170,0.0914976
1959-08-07,155.4346598,170,0.0914976
1959-08-08,155.4954421,170,0.0914976
1959-08-09,155.5563029,170,0.0914976
1959-08-10,155.6172627,170,0.0914976
1959-08-11,155.6783325,170,0.0914976
1959-08-12,155.7395207,170,0.0914976
1959-08-13,155.8007713,170,0.0914976
1959-08-14,155.8621207,170,0.0914976
1959-08-15,155.9235551,170,0.0914976
1959-08-16,155.9850697,170,0.0914976
1959-08-17,156.0466745,170,0.0914976
1959-08-18,156.1083457,170,0.0914976
1959-08-19,156.1700973,170,0.0914976
1959-08-20,156.2319333,170,0.0914976
1959-08-21,156.2938069,170,0.0914976
1959-08-22,156.3556877,170,0.0914976
1959-08-23,156.4175712,170,0.0914976
1959-08-24,156.4794571,170,0.0914976
1959-08-25,156.5413701,170,0.0914976
1959-08-26,156.6033235,170,0.0914976
1959-08-27,156.6653244,170,0.0914976
1959-08-28,156.7273546,170,0.0914976
1959-08-29,156.7891342,170,0.0914976
1959-08-30,156.8505118,170,0.0914976
1959-08-31,156.9115467,170,0.0914976
1959-09-01,156.9767433,170,0.096336
1959-09-02,157.0267225,170,0.096336
1959-09-03,157.0766584,170,0.096336
1959-09-04,157.1265787,170,0.096336
1959-09-05,157.1765277,170,0.096336
1959-09-06,157.2264653,170,0.096336
1959-09-07,157.2763791,170,0.096336
1959-09-08,157.3263227,170,0.096336
1959-09-09,157.3762741,170,0.096336
1959-09-10,157.4262723,170,0.096336
1959-09-11,157.4762834,170,0.096336
1959-09-12,157.5262626,170,0.096336
1959-09-13,157.5728648,170,0.096336
1959-09-14,157.6084559,170,0.096336
1959-09-15,157.646816,170,0.096336
1959-09-16,157.6878719,170,0.096336
1959-09-17,157.7320476,170,0.096336
1959-09-18,157.7784701,170,0.096336
1959-09-19,157.8275564,170,0.096336
1959-09-20,157.8783589,170,0.096336
1959-09-21,157.9305207,170,0.096336
1959-09-22,157.9838764,170,0.096336
1959-09-23,158.0385938,170,0.096336
1959-09-24,158.0946433,170,0.096336
1959-09-25,158.1521012,170,0.096336
1959-09-26,158.2109131,170,0.096336
1959-09-27,158.270701,170,0.096336
1959-09-28,158.331405,170,0.096336
1959-09-29,158.3930233,170,0.096336
1959-09-30,158.4553514,170,0.096336
1959-10-01,158.5000464,170,0.094176
1959-10-02,158.5634829,170,0.094176
1959-10-03,158.62769,170,0.094176
1959-10-04,158.6925481,170,0.094176
1959-10-05,158.7578967,170,0.094176
1959-10-06,158.8236558,170,0.094176
1959-10-07,158.8897522,170,0.094176
1959-10-08,158.956127,170,0.094176
1959-10-09,159.0226835,170,0.094176
1959-10-10,159.0893344,170,0.094176
1959-10-11,159.1560754,170,0.094176
1959-10-12,159.2229027,170,0.094176
1959-10-13,159.2897896,170,0.094176
1959-10-14,159.3567033,170,0.094176
1959-10-15,159.4235786,170,0.094176
